ensembl_gene_id	hgnc_symbol	TPM
ENSG00000198363	ASPH	1374
ENSG00000128203	ASPHD2	0
ENSG00000066279	ASPM	5937
ENSG00000106819	ASPN	25
ENSG00000244617	ASPRV1	13
ENSG00000169696	ASPSCR1	227
ENSG00000162174	ASRGL1	109
ENSG00000130707	ASS1	41
ENSG00000034533	ASTE1	420
ENSG00000148219	ASTN2	2028
ENSG00000171456	ASXL1	981
ENSG00000143970	ASXL2	318
ENSG00000138138	ATAD1	444
ENSG00000156802	ATAD2	1976
ENSG00000119778	ATAD2B	414
ENSG00000197785	ATAD3A	165
ENSG00000160072	ATAD3B	29
ENSG00000215915	ATAD3C	40
ENSG00000176208	ATAD5	2660
ENSG00000167654	ATCAY	103
ENSG00000107669	ATE1	209
ENSG00000123268	ATF1	143
ENSG00000115966	ATF2	1162
ENSG00000162772	ATF3	1239
ENSG00000128272	ATF4	3853
ENSG00000169136	ATF5	71
ENSG00000118217	ATF6	1000
ENSG00000168468	ATF6B	527
ENSG00000170653	ATF7	834
ENSG00000171681	ATF7IP	3949
ENSG00000166669	ATF7IP2	2236
ENSG00000152348	ATG10	562
ENSG00000123395	ATG101	436
ENSG00000145782	ATG12	537
ENSG00000175224	ATG13	527
ENSG00000126775	ATG14	443
ENSG00000085978	ATG16L1	200
ENSG00000168010	ATG16L2	1416
ENSG00000110046	ATG2A	149
ENSG00000066739	ATG2B	420
ENSG00000144848	ATG3	146
ENSG00000101844	ATG4A	3
ENSG00000168397	ATG4B	287
ENSG00000125703	ATG4C	131
ENSG00000130734	ATG4D	2
ENSG00000057663	ATG5	108
ENSG00000197548	ATG7	381
ENSG00000198925	ATG9A	9
ENSG00000181652	ATG9B	15
ENSG00000138363	ATIC	408
ENSG00000198513	ATL1	573
ENSG00000119787	ATL2	390
ENSG00000184743	ATL3	609
ENSG00000149311	ATM	1889
ENSG00000166454	ATMIN	724
ENSG00000111676	ATN1	332
ENSG00000177556	ATOX1	193
ENSG00000206190	ATP10A	2
ENSG00000118322	ATP10B	111
ENSG00000145246	ATP10D	319
ENSG00000068650	ATP11A	145
ENSG00000058063	ATP11B	661
ENSG00000101974	ATP11C	422
ENSG00000105726	ATP13A1	130
ENSG00000159363	ATP13A2	283
ENSG00000133657	ATP13A3	563
ENSG00000127249	ATP13A4	0
ENSG00000163399	ATP1A1	1148
ENSG00000105409	ATP1A3	23
ENSG00000132681	ATP1A4	15
ENSG00000143153	ATP1B1	536
ENSG00000129244	ATP1B2	2
ENSG00000069849	ATP1B3	1049
ENSG00000262145	ATP23	107
ENSG00000174437	ATP2A2	966
ENSG00000074370	ATP2A3	1069
ENSG00000070961	ATP2B1	1759
ENSG00000058668	ATP2B4	1961
ENSG00000017260	ATP2C1	1899
ENSG00000064270	ATP2C2	0
ENSG00000071553	ATP6AP1	184
ENSG00000205464	ATP6AP1L	182
ENSG00000182220	ATP6AP2	910
ENSG00000033627	ATP6V0A1	180
ENSG00000185344	ATP6V0A2	980
ENSG00000117410	ATP6V0B	415
ENSG00000185883	ATP6V0C	585
ENSG00000159720	ATP6V0D1	42
ENSG00000113732	ATP6V0E1	1084
ENSG00000171130	ATP6V0E2	87
ENSG00000114573	ATP6V1A	928
ENSG00000147416	ATP6V1B2	197
ENSG00000155097	ATP6V1C1	961
ENSG00000100554	ATP6V1D	538
ENSG00000131100	ATP6V1E1	220
ENSG00000250565	ATP6V1E2	12
ENSG00000128524	ATP6V1F	1659
ENSG00000136888	ATP6V1G1	1657
ENSG00000047249	ATP6V1H	200
ENSG00000165240	ATP7A	342
ENSG00000123191	ATP7B	226
ENSG00000124406	ATP8A1	1120
ENSG00000143515	ATP8B2	191
ENSG00000130270	ATP8B3	131
ENSG00000104043	ATP8B4	3344
ENSG00000054793	ATP9A	404
ENSG00000274273	ATP9B	2477
ENSG00000123472	ATPAF1	365
ENSG00000171953	ATPAF2	2
ENSG00000175054	ATR	1937
ENSG00000138085	ATRAID	978
ENSG00000164053	ATRIP	2
ENSG00000088812	ATRN	285
ENSG00000085224	ATRX	3863
ENSG00000124788	ATXN1	776
ENSG00000130638	ATXN10	930
ENSG00000224470	ATXN1L	152
ENSG00000204842	ATXN2	682
ENSG00000168488	ATXN2L	893
ENSG00000066427	ATXN3	65
ENSG00000285258	ATXN7	710
ENSG00000146776	ATXN7L1	225
ENSG00000162650	ATXN7L2	0
ENSG00000087152	ATXN7L3	161
ENSG00000253719	ATXN7L3B	2617
ENSG00000148090	AUH	83
ENSG00000127423	AUNIP	166
ENSG00000115307	AUP1	849
ENSG00000087586	AURKA	33
ENSG00000175756	AURKAIP1	515
ENSG00000178999	AURKB	48
ENSG00000158321	AUTS2	97
ENSG00000169857	AVEN	48
ENSG00000105778	AVL9	859
ENSG00000101200	AVP	1445
ENSG00000119986	AVPI1	0
ENSG00000103126	AXIN1	231
ENSG00000167601	AXL	282
ENSG00000163512	AZI2	444
ENSG00000155096	AZIN1	900
ENSG00000166710	B2M	38328
ENSG00000169255	B3GALNT1	222
ENSG00000162885	B3GALNT2	113
ENSG00000172318	B3GALT1	69
ENSG00000162630	B3GALT2	168
ENSG00000235155	B3GALT4	108
ENSG00000176022	B3GALT6	88
ENSG00000112309	B3GAT2	22
ENSG00000149541	B3GAT3	238
ENSG00000187676	B3GLCT	36
ENSG00000170340	B3GNT2	681
ENSG00000176383	B3GNT4	0
ENSG00000176597	B3GNT5	1518
ENSG00000198488	B3GNT6	13
ENSG00000156966	B3GNT7	15
ENSG00000177191	B3GNT8	0
ENSG00000237172	B3GNT9	30
ENSG00000175711	B3GNTL1	352
ENSG00000167080	B4GALNT2	170
ENSG00000086062	B4GALT1	672
ENSG00000158850	B4GALT3	27
ENSG00000121578	B4GALT4	22
ENSG00000158470	B4GALT5	309
ENSG00000118276	B4GALT6	1367
ENSG00000027847	B4GALT7	4
ENSG00000174684	B4GAT1	80
ENSG00000123810	B9D2	243
ENSG00000164929	BAALC	949
ENSG00000105393	BABAM1	618
ENSG00000186318	BACE1	423
ENSG00000182240	BACE2	117
ENSG00000156273	BACH1	559
ENSG00000112182	BACH2	105
ENSG00000002330	BAD	400
ENSG00000107262	BAG1	109
ENSG00000112208	BAG2	347
ENSG00000151929	BAG3	101
ENSG00000156735	BAG4	312
ENSG00000166170	BAG5	692
ENSG00000187172	BAGE2	12
ENSG00000266074	BAHCC1	71
ENSG00000140320	BAHD1	342
ENSG00000175866	BAIAP2	1
ENSG00000007516	BAIAP3	88
ENSG00000030110	BAK1	185
ENSG00000175334	BANF1	1983
ENSG00000153064	BANK1	561
ENSG00000172530	BANP	244
ENSG00000163930	BAP1	966
ENSG00000138376	BARD1	980
ENSG00000176788	BASP1	6
ENSG00000156127	BATF	168
ENSG00000087088	BAX	47
ENSG00000198604	BAZ1A	939
ENSG00000009954	BAZ1B	1239
ENSG00000076108	BAZ2A	1307
ENSG00000123636	BAZ2B	1370
ENSG00000105327	BBC3	5
ENSG00000214413	BBIP1	1129
ENSG00000119636	BBOF1	0
ENSG00000174483	BBS1	78
ENSG00000125124	BBS2	434
ENSG00000140463	BBS4	112
ENSG00000163093	BBS5	31
ENSG00000138686	BBS7	89
ENSG00000122507	BBS9	145
ENSG00000114439	BBX	1349
ENSG00000187244	BCAM	12
ENSG00000075790	BCAP29	836
ENSG00000185825	BCAP31	577
ENSG00000137936	BCAR3	6
ENSG00000116752	BCAS2	537
ENSG00000141376	BCAS3	140
ENSG00000124243	BCAS4	276
ENSG00000060982	BCAT1	2849
ENSG00000105552	BCAT2	251
ENSG00000107949	BCCIP	839
ENSG00000186666	BCDIN3D	2
ENSG00000248098	BCKDHA	62
ENSG00000083123	BCKDHB	177
ENSG00000103507	BCKDK	199
ENSG00000142867	BCL10	15
ENSG00000119866	BCL11A	2631
ENSG00000171791	BCL2	534
ENSG00000140379	BCL2A1	0
ENSG00000171552	BCL2L1	118
ENSG00000137875	BCL2L10	0
ENSG00000153094	BCL2L11	0
ENSG00000126453	BCL2L12	103
ENSG00000099968	BCL2L13	407
ENSG00000188761	BCL2L15	28
ENSG00000129473	BCL2L2	162
ENSG00000258643	BCL2L2-PABPN1	405
ENSG00000069399	BCL3	61
ENSG00000113916	BCL6	0
ENSG00000161940	BCL6B	0
ENSG00000110987	BCL7A	604
ENSG00000106635	BCL7B	527
ENSG00000099385	BCL7C	226
ENSG00000116128	BCL9	407
ENSG00000186174	BCL9L	16
ENSG00000029363	BCLAF1	4039
ENSG00000197580	BCO2	99
ENSG00000183337	BCOR	267
ENSG00000085185	BCORL1	87
ENSG00000215580	BCORP1	0
ENSG00000186716	BCR	588
ENSG00000169668	BCRP2	6
ENSG00000074582	BCS1L	20
ENSG00000275544	BDH1	216
ENSG00000164039	BDH2	558
ENSG00000274803	BDP1	965
ENSG00000166546	BEAN1	4
ENSG00000126581	BECN1	687
ENSG00000183092	BEGAIN	75
ENSG00000177324	BEND2	3
ENSG00000178409	BEND3	7
ENSG00000188848	BEND4	5
ENSG00000162373	BEND5	1
ENSG00000151917	BEND6	3
ENSG00000165626	BEND7	346
ENSG00000167995	BEST1	162
ENSG00000105829	BET1	177
ENSG00000177951	BET1L	590
ENSG00000133169	BEX1	832
ENSG00000133134	BEX2	509
ENSG00000166681	BEX3	1707
ENSG00000102409	BEX4	1092
ENSG00000184515	BEX5	109
ENSG00000275618	BFAR	609
ENSG00000242252	BGLAP	2
ENSG00000198908	BHLHB9	130
ENSG00000134107	BHLHE40	133
ENSG00000132840	BHMT2	22
ENSG00000122870	BICC1	7
ENSG00000151746	BICD1	1053
ENSG00000185963	BICD2	244
ENSG00000135127	BICDL1	24
ENSG00000015475	BID	781
ENSG00000100290	BIK	34
ENSG00000136717	BIN1	625
ENSG00000110934	BIN2	1395
ENSG00000147439	BIN3	177
ENSG00000110330	BIRC2	880
ENSG00000023445	BIRC3	570
ENSG00000089685	BIRC5	1345
ENSG00000115760	BIRC6	2672
ENSG00000134897	BIVM	579
ENSG00000166619	BLCAP	435
ENSG00000197299	BLM	496
ENSG00000108578	BLMH	320
ENSG00000095585	BLNK	3
ENSG00000135441	BLOC1S1	266
ENSG00000196072	BLOC1S2	289
ENSG00000189114	BLOC1S3	7
ENSG00000186222	BLOC1S4	265
ENSG00000188428	BLOC1S5	458
ENSG00000259040	BLOC1S5-TXNDC5	575
ENSG00000104164	BLOC1S6	6108
ENSG00000106605	BLVRA	470
ENSG00000090013	BLVRB	240
ENSG00000117475	BLZF1	129
ENSG00000104081	BMF	65
ENSG00000168283	BMI1	1295
ENSG00000168487	BMP1	163
ENSG00000125845	BMP2	0
ENSG00000138756	BMP2K	881
ENSG00000152785	BMP3	193
ENSG00000101144	BMP7	27
ENSG00000116985	BMP8B	13
ENSG00000107779	BMPR1A	40
ENSG00000138696	BMPR1B	137
ENSG00000204217	BMPR2	1036
ENSG00000165733	BMS1	521
ENSG00000242338	BMS1P4	114
ENSG00000164603	BMT2	145
ENSG00000113734	BNIP1	22
ENSG00000140299	BNIP2	1588
ENSG00000176171	BNIP3	16
ENSG00000104765	BNIP3L	1081
ENSG00000163141	BNIPL	9
ENSG00000145919	BOD1	163
ENSG00000038219	BOD1L1	886
ENSG00000178096	BOLA1	65
ENSG00000183336	BOLA2	24
ENSG00000169627	BOLA2B	258
ENSG00000163170	BOLA3	289
ENSG00000261236	BOP1	173
ENSG00000136122	BORA	56
ENSG00000165714	BORCS5	188
ENSG00000196544	BORCS6	51
ENSG00000166275	BORCS7	425
ENSG00000254901	BORCS8	158
ENSG00000172331	BPGM	3
ENSG00000137274	BPHL	25
ENSG00000162813	BPNT1	118
ENSG00000171634	BPTF	3709
ENSG00000157764	BRAF	866
ENSG00000089234	BRAP	265
ENSG00000106009	BRAT1	246
ENSG00000012048	BRCA1	337
ENSG00000139618	BRCA2	2108
ENSG00000185515	BRCC3	309
ENSG00000100425	BRD1	255
ENSG00000230678	BRD2	0
ENSG00000169925	BRD3	843
ENSG00000141867	BRD4	995
ENSG00000166164	BRD7	1030
ENSG00000112983	BRD8	731
ENSG00000028310	BRD9	145
ENSG00000185024	BRF1	87
ENSG00000104221	BRF2	3
ENSG00000164713	BRI3	188
ENSG00000184992	BRI3BP	352
ENSG00000182685	BRICD5	0
ENSG00000136492	BRIP1	602
ENSG00000113460	BRIX1	476
ENSG00000254999	BRK1	1014
ENSG00000174744	BRMS1	251
ENSG00000100916	BRMS1L	0
ENSG00000162819	BROX	1267
ENSG00000156983	BRPF1	437
ENSG00000096070	BRPF3	222
ENSG00000185658	BRWD1	3103
ENSG00000165288	BRWD3	810
ENSG00000168000	BSCL2	843
ENSG00000160058	BSDC1	613
ENSG00000172270	BSG	941
ENSG00000119411	BSPRY	215
ENSG00000109743	BST1	163
ENSG00000130303	BST2	760
ENSG00000095564	BTAF1	1340
ENSG00000064726	BTBD1	37
ENSG00000148925	BTBD10	451
ENSG00000151136	BTBD11	113
ENSG00000222009	BTBD19	10
ENSG00000133243	BTBD2	482
ENSG00000132640	BTBD3	226
ENSG00000184887	BTBD6	122
ENSG00000277222	BTBD7	403
ENSG00000189195	BTBD8	343
ENSG00000183826	BTBD9	395
ENSG00000169814	BTD	78
ENSG00000145741	BTF3	6003
ENSG00000134717	BTF3L4	275
ENSG00000133639	BTG1	408
ENSG00000159388	BTG2	942
ENSG00000281484	BTG3	841
ENSG00000010671	BTK	244
ENSG00000112763	BTN2A1	785
ENSG00000124508	BTN2A2	141
ENSG00000124549	BTN2A3P	25
ENSG00000026950	BTN3A1	660
ENSG00000186470	BTN3A2	1120
ENSG00000111801	BTN3A3	89
ENSG00000165810	BTNL9	667
ENSG00000166167	BTRC	412
ENSG00000169679	BUB1	996
ENSG00000156970	BUB1B	2521
ENSG00000154473	BUB3	2835
ENSG00000137656	BUD13	860
ENSG00000106245	BUD31	812
ENSG00000112276	BVES	4
ENSG00000112578	BYSL	360
ENSG00000082153	BZW1	1595
ENSG00000136261	BZW2	684
ENSG00000214688	C10orf105	0
ENSG00000165863	C10orf82	24
ENSG00000119965	C10orf88	115
ENSG00000137720	C11orf1	207
ENSG00000110665	C11orf21	312
ENSG00000171067	C11orf24	32
ENSG00000149179	C11orf49	323
ENSG00000182919	C11orf54	555
ENSG00000110696	C11orf58	2356
ENSG00000166323	C11orf65	0
ENSG00000175573	C11orf68	29
ENSG00000180425	C11orf71	123
ENSG00000166352	C11orf74	273
ENSG00000173715	C11orf80	87
ENSG00000188070	C11orf95	80
ENSG00000187479	C11orf96	27
ENSG00000278615	C11orf98	265
ENSG00000139637	C12orf10	130
ENSG00000133641	C12orf29	538
ENSG00000047621	C12orf4	265
ENSG00000179088	C12orf42	0
ENSG00000157895	C12orf43	373
ENSG00000151131	C12orf45	134
ENSG00000111412	C12orf49	141
ENSG00000165805	C12orf50	192
ENSG00000111678	C12orf57	732
ENSG00000182993	C12orf60	25
ENSG00000130921	C12orf65	1035
ENSG00000174206	C12orf66	91
ENSG00000204954	C12orf73	161
ENSG00000235162	C12orf75	15
ENSG00000174456	C12orf76	289
ENSG00000179933	C14orf119	500
ENSG00000197734	C14orf178	7
ENSG00000179476	C14orf28	458
ENSG00000100802	C14orf93	303
ENSG00000167173	C15orf39	315
ENSG00000169609	C15orf40	272
ENSG00000186073	C15orf41	127
ENSG00000189227	C15orf61	173
ENSG00000166455	C16orf46	36
ENSG00000185905	C16orf54	2930
ENSG00000140688	C16orf58	352
ENSG00000125149	C16orf70	281
ENSG00000182831	C16orf72	1434
ENSG00000154102	C16orf74	0
ENSG00000159761	C16orf86	0
ENSG00000155330	C16orf87	187
ENSG00000174109	C16orf91	199
ENSG00000260456	C16orf95	3
ENSG00000205710	C17orf107	87
ENSG00000258315	C17orf49	481
ENSG00000270806	C17orf50	0
ENSG00000186665	C17orf58	86
ENSG00000214226	C17orf67	114
ENSG00000108666	C17orf75	526
ENSG00000141219	C17orf80	54
ENSG00000187624	C17orf97	38
ENSG00000187997	C17orf99	31
ENSG00000141428	C18orf21	250
ENSG00000152242	C18orf25	585
ENSG00000177576	C18orf32	477
ENSG00000166845	C18orf54	234
ENSG00000131943	C19orf12	104
ENSG00000119559	C19orf25	8
ENSG00000214212	C19orf38	425
ENSG00000105072	C19orf44	0
ENSG00000160392	C19orf47	52
ENSG00000167747	C19orf48	1072
ENSG00000104979	C19orf53	620
ENSG00000188493	C19orf54	76
ENSG00000183397	C19orf71	1
ENSG00000221916	C19orf73	0
ENSG00000197223	C1D	109
ENSG00000106392	C1GALT1	216
ENSG00000171155	C1GALT1C1	323
ENSG00000116922	C1orf109	0
ENSG00000000460	C1orf112	205
ENSG00000162817	C1orf115	61
ENSG00000197982	C1orf122	5
ENSG00000143633	C1orf131	71
ENSG00000131591	C1orf159	36
ENSG00000143110	C1orf162	885
ENSG00000215910	C1orf167	0
ENSG00000198912	C1orf174	359
ENSG00000116667	C1orf21	1145
ENSG00000142686	C1orf216	272
ENSG00000143793	C1orf35	524
ENSG00000143612	C1orf43	738
ENSG00000164008	C1orf50	145
ENSG00000162642	C1orf52	603
ENSG00000118292	C1orf54	139
ENSG00000143443	C1orf56	205
ENSG00000125462	C1orf61	54
ENSG00000162757	C1orf74	8
ENSG00000108561	C1QBP	582
ENSG00000165985	C1QL3	89
ENSG00000082196	C1QTNF3	243
ENSG00000273294	C1QTNF3-AMACR	62
ENSG00000172247	C1QTNF4	187
ENSG00000223953	C1QTNF5	71
ENSG00000133466	C1QTNF6	23
ENSG00000159403	C1R	81
ENSG00000139178	C1RL	422
ENSG00000088854	C20orf194	304
ENSG00000101220	C20orf27	181
ENSG00000196476	C20orf96	305
ENSG00000160298	C21orf58	809
ENSG00000263140	C21orf62-AS1	22
ENSG00000154642	C21orf91	123
ENSG00000169314	C22orf15	0
ENSG00000242259	C22orf39	152
ENSG00000184208	C22orf46	3
ENSG00000157617	C2CD2	190
ENSG00000172375	C2CD2L	11
ENSG00000168014	C2CD3	3771
ENSG00000205502	C2CD4B	3
ENSG00000225556	C2CD4D	0
ENSG00000111731	C2CD5	1368
ENSG00000273045	C2orf15	3
ENSG00000115998	C2orf42	369
ENSG00000135974	C2orf49	83
ENSG00000187944	C2orf66	0
ENSG00000168887	C2orf68	921
ENSG00000178074	C2orf69	639
ENSG00000237651	C2orf74	44
ENSG00000186132	C2orf76	2
ENSG00000284308	C2orf81	4
ENSG00000042304	C2orf83	9
ENSG00000187699	C2orf88	35
ENSG00000205086	C2orf91	82
ENSG00000125730	C3	53
ENSG00000114405	C3orf14	205
ENSG00000088543	C3orf18	83
ENSG00000174928	C3orf33	16
ENSG00000179021	C3orf38	276
ENSG00000188315	C3orf62	155
ENSG00000163689	C3orf67	243
ENSG00000180044	C3orf80	398
ENSG00000123843	C4BPB	33
ENSG00000154274	C4orf19	124
ENSG00000164096	C4orf3	656
ENSG00000151470	C4orf33	47
ENSG00000205208	C4orf46	204
ENSG00000205129	C4orf47	10
ENSG00000243449	C4orf48	47
ENSG00000106804	C5	269
ENSG00000197405	C5AR1	25
ENSG00000134830	C5AR2	92
ENSG00000113583	C5orf15	394
ENSG00000082213	C5orf22	209
ENSG00000181904	C5orf24	465
ENSG00000181751	C5orf30	405
ENSG00000172244	C5orf34	54
ENSG00000205765	C5orf51	495
ENSG00000164241	C5orf63	248
ENSG00000185127	C6orf120	81
ENSG00000188112	C6orf132	2
ENSG00000197261	C6orf141	81
ENSG00000203872	C6orf163	73
ENSG00000221821	C6orf226	32
ENSG00000226103	C6orf47	69
ENSG00000184530	C6orf58	0
ENSG00000112308	C6orf62	1719
ENSG00000198663	C6orf89	973
ENSG00000136197	C7orf25	2
ENSG00000146576	C7orf26	83
ENSG00000153790	C7orf31	90
ENSG00000146540	C7orf50	274
ENSG00000185955	C7orf61	0
ENSG00000182307	C8orf33	317
ENSG00000165084	C8orf34	79
ENSG00000156172	C8orf37	8
ENSG00000241852	C8orf58	0
ENSG00000189376	C8orf76	0
ENSG00000213563	C8orf82	13
ENSG00000196166	C8orf86	3
ENSG00000253250	C8orf88	64
ENSG00000174038	C9orf131	13
ENSG00000171159	C9orf16	368
ENSG00000164972	C9orf24	11
ENSG00000135045	C9orf40	169
ENSG00000157653	C9orf43	135
ENSG00000165118	C9orf64	39
ENSG00000147894	C9orf72	841
ENSG00000136819	C9orf78	713
ENSG00000155621	C9orf85	288
ENSG00000063180	CA11	39
ENSG00000185015	CA13	96
ENSG00000118298	CA14	19
ENSG00000104267	CA2	0
ENSG00000164879	CA3	55
ENSG00000169239	CA5B	472
ENSG00000186312	CA5BP1	395
ENSG00000131686	CA6	5
ENSG00000178538	CA8	80
ENSG00000120159	CAAP1	250
ENSG00000135932	CAB39	449
ENSG00000102547	CAB39L	117
ENSG00000281670	CABIN1	423
ENSG00000134508	CABLES1	68
ENSG00000175544	CABP4	23
ENSG00000158966	CACHD1	128
ENSG00000151067	CACNA1C	139
ENSG00000157388	CACNA1D	21
ENSG00000102001	CACNA1F	11
ENSG00000007402	CACNA2D2	27
ENSG00000151062	CACNA2D4	3
ENSG00000067191	CACNB1	83
ENSG00000165995	CACNB2	473
ENSG00000167535	CACNB3	159
ENSG00000182389	CACNB4	122
ENSG00000142408	CACNG8	66
ENSG00000105298	CACTIN	87
ENSG00000151893	CACUL1	676
ENSG00000116161	CACYBP	872
ENSG00000084774	CAD	433
ENSG00000175161	CADM2	0
ENSG00000163618	CADPS	12
ENSG00000104327	CALB1	52
ENSG00000012822	CALCOCO1	165
ENSG00000136436	CALCOCO2	825
ENSG00000064989	CALCRL	227
ENSG00000122786	CALD1	2
ENSG00000138172	CALHM2	133
ENSG00000198668	CALM1	3662
ENSG00000143933	CALM2	9832
ENSG00000160014	CALM3	1943
ENSG00000129007	CALML4	74
ENSG00000183166	CALN1	1806
ENSG00000179218	CALR	2100
ENSG00000128595	CALU	294
ENSG00000134072	CAMK1	44
ENSG00000183049	CAMK1D	665
ENSG00000145349	CAMK2D	144
ENSG00000148660	CAMK2G	317
ENSG00000004660	CAMKK1	25
ENSG00000110931	CAMKK2	113
ENSG00000143919	CAMKMT	62
ENSG00000164615	CAMLG	483
ENSG00000130559	CAMSAP1	168
ENSG00000118200	CAMSAP2	1
ENSG00000171735	CAMTA1	511
ENSG00000108509	CAMTA2	540
ENSG00000111530	CAND1	1152
ENSG00000171302	CANT1	92
ENSG00000127022	CANX	3415
ENSG00000131236	CAP1	1576
ENSG00000042493	CAPG	733
ENSG00000014216	CAPN1	311
ENSG00000142330	CAPN10	1
ENSG00000137225	CAPN11	216
ENSG00000182472	CAPN12	99
ENSG00000103326	CAPN15	152
ENSG00000162909	CAPN2	748
ENSG00000092529	CAPN3	13
ENSG00000149260	CAPN5	0
ENSG00000131375	CAPN7	211
ENSG00000126247	CAPNS1	2229
ENSG00000135387	CAPRIN1	1280
ENSG00000110888	CAPRIN2	396
ENSG00000105519	CAPS	112
ENSG00000180881	CAPS2	51
ENSG00000116489	CAPZA1	3395
ENSG00000198898	CAPZA2	1483
ENSG00000077549	CAPZB	742
ENSG00000198286	CARD11	58
ENSG00000141527	CARD14	43
ENSG00000204397	CARD16	220
ENSG00000165233	CARD19	422
ENSG00000132357	CARD6	26
ENSG00000105483	CARD8	1852
ENSG00000187796	CARD9	57
ENSG00000138380	CARF	654
ENSG00000153048	CARHSP1	212
ENSG00000142453	CARM1	96
ENSG00000079691	CARMIL1	525
ENSG00000159753	CARMIL2	119
ENSG00000156017	CARNMT1	461
ENSG00000172508	CARNS1	0
ENSG00000134905	CARS2	295
ENSG00000118307	CASC1	13
ENSG00000108349	CASC3	1094
ENSG00000166734	CASC4	994
ENSG00000127995	CASD1	587
ENSG00000147044	CASK	19
ENSG00000177303	CASKIN2	93
ENSG00000137752	CASP1	17
ENSG00000003400	CASP10	573
ENSG00000228146	CASP16P	25
ENSG00000106144	CASP2	2487
ENSG00000164305	CASP3	184
ENSG00000196954	CASP4	711
ENSG00000138794	CASP6	29
ENSG00000165806	CASP7	189
ENSG00000064012	CASP8	789
ENSG00000118412	CASP8AP2	353
ENSG00000132906	CASP9	7
ENSG00000087589	CASS4	4
ENSG00000153113	CAST	768
ENSG00000130940	CASZ1	1
ENSG00000121691	CAT	1952
ENSG00000158428	CATIP	33
ENSG00000166762	CATSPER2	249
ENSG00000205771	CATSPER2P1	62
ENSG00000152705	CATSPER3	0
ENSG00000274338	CATSPERB	6
ENSG00000099338	CATSPERG	28
ENSG00000105974	CAV1	19
ENSG00000105971	CAV2	44
ENSG00000078699	CBFA2T2	268
ENSG00000129993	CBFA2T3	546
ENSG00000067955	CBFB	1412
ENSG00000110395	CBL	462
ENSG00000114423	CBLB	317
ENSG00000105879	CBLL1	359
ENSG00000139899	CBLN3	0
ENSG00000159228	CBR1	229
ENSG00000159231	CBR3	276
ENSG00000145439	CBR4	689
ENSG00000172785	CBWD1	413
ENSG00000136682	CBWD2	199
ENSG00000196873	CBWD3	410
ENSG00000147996	CBWD5	346
ENSG00000108468	CBX1	769
ENSG00000173894	CBX2	550
ENSG00000122565	CBX3	2332
ENSG00000141582	CBX4	44
ENSG00000094916	CBX5	5273
ENSG00000183741	CBX6	686
ENSG00000100307	CBX7	43
ENSG00000100211	CBY1	124
ENSG00000204659	CBY3	0
ENSG00000132024	CC2D1A	110
ENSG00000154222	CC2D1B	158
ENSG00000048342	CC2D2A	7
ENSG00000188649	CC2D2B	2
ENSG00000060339	CCAR1	1645
ENSG00000158941	CCAR2	161
ENSG00000183287	CCBE1	28
ENSG00000135736	CCDC102A	27
ENSG00000150636	CCDC102B	37
ENSG00000159884	CCDC107	98
ENSG00000164221	CCDC112	57
ENSG00000103021	CCDC113	0
ENSG00000105479	CCDC114	2
ENSG00000136710	CCDC115	1382
ENSG00000159873	CCDC117	199
ENSG00000160799	CCDC12	681
ENSG00000147144	CCDC120	5
ENSG00000151773	CCDC122	227
ENSG00000007080	CCDC124	242
ENSG00000277868	CCDC125	286
ENSG00000169193	CCDC126	239
ENSG00000164366	CCDC127	289
ENSG00000244607	CCDC13	0
ENSG00000104957	CCDC130	227
ENSG00000100147	CCDC134	12
ENSG00000128596	CCDC136	26
ENSG00000185298	CCDC137	94
ENSG00000163006	CCDC138	295
ENSG00000175455	CCDC14	3120
ENSG00000163492	CCDC141	2
ENSG00000135637	CCDC142	113
ENSG00000170160	CCDC144A	1207
ENSG00000154874	CCDC144B	1094
ENSG00000154898	CCDC144CP	12
ENSG00000135205	CCDC146	194
ENSG00000153237	CCDC148	58
ENSG00000181982	CCDC149	38
ENSG00000149548	CCDC15	407
ENSG00000144395	CCDC150	33
ENSG00000198865	CCDC152	716
ENSG00000248712	CCDC153	9
ENSG00000197599	CCDC154	0
ENSG00000187860	CCDC157	26
ENSG00000163749	CCDC158	37
ENSG00000183401	CCDC159	214
ENSG00000203799	CCDC162P	330
ENSG00000280670	CCDC163	207
ENSG00000198937	CCDC167	237
ENSG00000242715	CCDC169	128
ENSG00000250709	CCDC169-SOHLH2	0
ENSG00000159588	CCDC17	0
ENSG00000164989	CCDC171	904
ENSG00000154781	CCDC174	284
ENSG00000122483	CCDC18	1298
ENSG00000197816	CCDC180	61
ENSG00000213213	CCDC183	0
ENSG00000165813	CCDC186	274
ENSG00000196118	CCDC189	84
ENSG00000163617	CCDC191	114
ENSG00000101997	CCDC22	217
ENSG00000159214	CCDC24	39
ENSG00000147419	CCDC25	667
ENSG00000024862	CCDC28A	601
ENSG00000160050	CCDC28B	86
ENSG00000186409	CCDC30	183
ENSG00000109881	CCDC34	273
ENSG00000173421	CCDC36	20
ENSG00000141519	CCDC40	8
ENSG00000161973	CCDC42	212
ENSG00000180329	CCDC43	421
ENSG00000108588	CCDC47	1262
ENSG00000152492	CCDC50	272
ENSG00000164051	CCDC51	0
ENSG00000176155	CCDC57	345
ENSG00000160124	CCDC58	308
ENSG00000133773	CCDC59	455
